"Buy_DATE","Sell_Day","Call","Entry_Criteria","Stock","Buy_Qty","Buy_Price","Sell_Qty","Sell_Price","Stop_Loss","Target_Price","Duration"
"2024-04-01","2024-04-05",NULL,"PR_DC","TVVISION","2000","5.00","2000","5.00","5.00","6.00",14
"2024-04-01","2024-04-03",NULL,"LR_W","UFO","38","140.00","38","136.00","114.00","151.00",14
"2024-04-01","2024-04-09",NULL,"EW_DC","UGARSUGAR","116","73.00","116","76.00","64.00","81.00",14
"2024-04-01","2024-04-04",NULL,"EW_W","UJJIVAN","25","503.00","25","535.00","463.00","564.00",14
"2024-04-01","2024-04-02",NULL,"ATREW_DC","ULTRACEMCO","2","9954.00","2","9501.00","9435.00","10024.00",14
"2024-04-01","2024-02-28",NULL,"PRATREW_DC","UMANGDAIRY","55","91.00","55","84.00","72.00","109.00",14
"2024-04-01","2024-04-04",NULL,"PR_W","UNIINFO","303","37.00","303","36.00","33.00","40.00",14
"2024-04-01","2024-04-08",NULL,"PREW_DC","URJA","769","20.00","769","22.00","19.00","25.00",14
"2024-04-01","2024-04-09",NULL,"PREW_DC","UTTAMSUGAR","44","333.00","44","337.00","310.00","359.00",14
"2024-04-01","2024-04-10",NULL,"EW_W","VARDHACRLC","180","56.00","180","55.00","50.00","58.00",14
"2024-04-01","2024-04-03",NULL,"PR_DC","VARROC","13","512.00","13","508.00","433.00","560.00",14
"2024-04-01","2024-04-03",NULL,"PRATR_W","VASCONEQ","77","67.00","77","67.00","54.00","71.00",14
"2024-04-01","2024-04-05",NULL,"EW_W","VASWANI","400","33.00","400","36.00","31.00","39.00",14
"2024-04-01","2024-04-09",NULL,"PR_DC","VINDHYATEL","3","2340.00","3","2457.00","1990.00","2617.00",14
"2024-04-01","2024-04-04",NULL,"PREW_DC","VINYLINDIA","15","379.00","15","375.00","311.00","421.00",14
"2024-04-01","2024-04-05",NULL,"PREW_W","VISAKAIND","83","112.00","83","109.00","100.00","120.00",14
"2024-04-01","2024-04-05",NULL,"ATR_W","VISASTEEL","317","20.00","317","23.00","17.00","24.00",14
"2024-04-01","2024-04-10",NULL,"EW_DC","VISHWARAJ","690","16.00","690","16.00","14.00","17.00",14
"2024-04-01","2024-04-03",NULL,"EW_W","WELINV","6","748.00","6","762.00","570.00","812.00",14
"2024-04-01","2024-04-08",NULL,"PRATR_DC","WEWIN","105","72.00","105","81.00","62.00","101.00",14
"2024-04-01","2024-04-05",NULL,"EW_UC","WILLAMAGOR","163","36.00","163","35.00","30.00","39.00",14
"2024-04-01","2024-04-05",NULL,"PR_W","WSI","37","152.00","37","143.00","125.00","163.00",14
"2024-04-01","2024-04-09",NULL,"EW_DC","XCHANGING","64","121.00","64","122.00","105.00","134.00",14
"2024-04-01","2024-04-08",NULL,"LR_BW","XELPMOC","56","120.00","56","122.00","103.00","129.00",14
"2024-04-01","2024-04-02",NULL,"EW_DC","ZEEL","110","147.00","110","142.00","138.00","153.00",14
"2024-08-02","2024-08-21",NULL,"PRATR_UC","KERNEX","3","649.00","3","914.00","335.00","962.00",20
"2024-04-01","2024-04-04",NULL,"EW_DC","ZEELEARN","2000","6.00","2000","6.00","6.00","7.00",14
"2024-04-01","2024-04-04",NULL,"PREW_W","ZEEMEDIA","645","12.00","645","11.00","10.00","12.00",14
"2024-04-01","2024-04-04",NULL,"PREW_DC","ZODIACLOTH","120","112.00","120","115.00","104.00","122.00",14
"2024-04-02","2024-04-05",NULL,"PR_W","3PLAND","278","30.00","278","31.00","26.00","34.00",13
"2024-04-02","2024-04-03",NULL,"LR_W","5PAISA","13","540.00","13","535.00","463.00","583.00",13
"2024-04-02","2024-04-09",NULL,"LR_BW","A2ZINFRA","588","14.00","588","13.00","12.00","15.00",13
"2024-04-02","2024-04-02",NULL,"ATR_BW","ACC","3","2649.00","3","2441.00","2347.00","2630.00",13
"2024-04-02","2024-04-04",NULL,"PRLR_W","ADANIPOWER","12","588.00","12","591.00","502.00","642.00",13
"2024-04-02","2024-04-08",NULL,"PR_W","AIRAN","270","26.00","270","25.00","22.00","28.00",13
"2024-04-02","2024-04-09",NULL,"PR_DC","AKASH","299","34.00","299","36.00","31.00","42.00",13
"2024-04-02","2024-04-04",NULL,"EW_BW","AKSHOPTFBR","1053","9.00","1053","9.00","8.00","10.00",13
"2024-04-02","2024-04-09",NULL,"LR_BW","ALEMBICLTD","66","93.00","66","92.00","78.00","99.00",13
"2024-04-02","2024-04-05",NULL,"PR_W","ALKALI","65","111.00","65","111.00","96.00","121.00",13
"2024-04-02","2024-04-05",NULL,"ATR_W","ALPHAGEO","14","367.00","14","366.00","294.00","388.00",13
"2024-04-02","2024-04-09",NULL,"PRLR_DC","ANIKINDS","222","46.00","222","54.00","42.00","55.00",13
"2024-04-02","2024-04-05",NULL,"PR_DC","APEX","47","210.00","47","206.00","188.00","215.00",13
"2024-04-02","2024-04-05",NULL,"PR_W","APOLLO","90","105.00","90","107.00","94.00","114.00",13
"2024-04-02","2024-04-08",NULL,"PRLR_W","ARCHIDPLY","83","88.00","83","115.00","76.00","119.00",13
"2024-04-02","2024-04-04",NULL,"PRLRATR_DC","AUTOIND","38","137.00","38","121.00","111.00","138.00",13
"2024-04-02","2024-04-09",NULL,"EW_DC","AVROIND","116","112.00","116","132.00","103.00","157.00",13
"2024-04-02","2024-04-04",NULL,"EW_DC","BAFNAPH","120","84.00","120","86.00","76.00","92.00",13
"2024-04-02","2024-04-03",NULL,"EW_DC","BANCOINDIA","11","605.00","11","592.00","512.00","630.00",13
"2024-04-02","2024-04-04",NULL,"LR_BW","BBTC","9","1636.00","9","1553.00","1522.00","1659.00",13
"2024-04-02","2024-04-05",NULL,"EW_DC","BGRENERGY","192","38.00","192","40.00","33.00","44.00",13
"2024-04-02","2024-04-03",NULL,"LR_W","BORORENEW","15","545.00","15","522.00","477.00","556.00",13
"2024-04-02","2024-04-02",NULL,"PR_DC","BPCL","17","616.00","17","590.00","556.00","615.00",13
"2024-04-02","2024-04-08",NULL,"PRATR_DC","BPL","42","103.00","42","95.00","79.00","105.00",13
"2024-04-02","2024-04-05",NULL,"PR_W","BRNL","127","61.00","127","63.00","54.00","70.00",13
"2024-04-02","2024-04-05",NULL,"PR_W","BROOKS","88","103.00","88","103.00","91.00","115.00",13
"2024-04-02","2024-04-09",NULL,"PR_DC","CALSOFT","526","15.00","526","16.00","14.00","18.00",13
"2024-04-02","2024-04-04",NULL,"ATR_DC","CAPTRUST","36","121.00","36","110.00","93.00","128.00",13
"2024-04-02","2024-04-04",NULL,"PR_W","CENTEXT","392","21.00","392","21.00","18.00","23.00",13
"2024-04-02","2024-04-03",NULL,"PR_W","CHEMFAB","3","684.00","3","653.00","354.00","717.00",13
"2024-04-02","2024-04-04",NULL,"LR_W","CONSOFINVT","26","244.00","26","241.00","206.00","256.00",13
"2024-04-02","2024-04-05",NULL,"EW_DC","CORALFINAC","260","41.00","260","43.00","37.00","47.00",13
"2024-04-02","2024-04-09",NULL,"EW_DC","DAMODARIND","222","46.00","222","49.00","41.00","53.00",13
"2024-04-02","2024-04-08",NULL,"EW_DC","DANGEE","690","9.00","690","8.00","8.00","10.00",13
"2024-04-02","2024-04-10",NULL,"EW_DC","DCMSHRIRAM","14","902.00","14","928.00","832.00","979.00",13
"2024-04-02","2024-04-05",NULL,"PR_W","DEN","174","52.00","174","50.00","46.00","53.00",13
"2024-04-02","2024-04-10",NULL,"EW_DC","DHAMPURSUG","52","225.00","52","225.00","206.00","237.00",13
"2024-04-02","2024-04-05",NULL,"ATR_UC","DHANI","105","43.00","105","42.00","33.00","43.00",13
"2024-04-02","2024-04-09",NULL,"LR_DC","DHUNINV","5","1198.00","5","1197.00","1007.00","1263.00",13
"2024-04-02","2024-04-08",NULL,"PR_DC","DUCON","1429","8.00","1429","8.00","7.00","9.00",13
"2024-04-02","2024-04-05",NULL,"EW_DC","EASEMYTRIP","244","45.00","244","44.00","41.00","46.00",13
"2024-04-02","2024-04-04",NULL,"PR_DC","EIFFL","83","136.00","83","132.00","124.00","139.00",13
"2024-04-02","2024-04-08",NULL,"PR_DC","ESSARSHPNG","357","23.00","357","28.00","20.00","29.00",13
"2024-04-02","2024-04-09",NULL,"EW_BW","EVEREADY","33","343.00","33","336.00","313.00","362.00",13
"2024-04-02","2024-04-05",NULL,"PR_W","GEEKAYWIRE","36","102.00","36","106.00","74.00","116.00",13
"2024-04-02","2024-04-09",NULL,"LRATR_DC","GEOJITFSL","66","76.00","66","80.00","61.00","85.00",13
"2024-04-02","2024-04-04",NULL,"PR_DC","GEPIL","14","304.00","14","312.00","234.00","362.00",13
"2024-04-02","2024-04-05",NULL,"PR_W","GINNIFILA","238","33.00","238","33.00","29.00","38.00",13
"2024-04-02","2024-04-10",NULL,"PR_DC","GIPCL","34","181.00","34","184.00","151.00","189.00",13
"2024-04-02","2024-04-08",NULL,"ATREW_UC","GLFL","1111","9.00","1111","10.00","8.00","11.00",13
"2024-04-02","2024-04-05",NULL,"PR_W","GLOBAL","19","253.00","19","249.00","199.00","262.00",13
"2024-04-02","2024-04-03",NULL,"ATR_W","GMBREW","6","751.00","6","759.00","580.00","776.00",13
"2024-04-02","2024-04-08",NULL,"LR_BW","GMRINFRA","83","85.00","83","81.00","73.00","86.00",13
"2024-04-02","2024-04-05",NULL,"ATR_DC","GOACARBON","6","831.00","6","880.00","660.00","982.00",13
"2024-04-02","2024-04-02",NULL,"ATR_W","GODFRYPHLP","1","3352.00","1","2976.00","2010.00","3310.00",13
"2024-04-02","2024-04-04",NULL,"PREW_DC","GODREJAGRO","35","511.00","35","513.00","482.00","546.00",13
"2024-04-02","2024-04-08",NULL,"EW_W","GOLDTECH","51","133.00","51","132.00","113.00","153.00",13
"2024-04-02","2024-04-03",NULL,"LR_BW","GRANULES","25","446.00","25","410.00","405.00","451.00",13
"2024-04-02","2024-04-04",NULL,"PR_UC","GRAVITA","3","1054.00","3","981.00","730.00","1107.00",13
"2024-04-02","2024-04-08",NULL,"PR_DC","GREENLAM","10","534.00","10","551.00","431.00","594.00",13
"2024-04-02","2024-04-08",NULL,"PR_DC","GRSE","7","825.00","7","859.00","673.00","921.00",13
"2024-04-02","2024-04-05",NULL,"LR_W","GSFC","30","221.00","30","226.00","188.00","241.00",13
"2024-04-02","2024-04-04",NULL,"EW_BW","GSS","84","135.00","84","134.00","123.00","147.00",13
"2024-04-02","2024-04-04",NULL,"LR_W","HARRMALAYA","48","170.00","48","164.00","150.00","176.00",13
"2024-04-02","2024-04-08",NULL,"ATREW_UC","HDIL","2500","4.00","2500","4.00","4.00","5.00",13
"2024-04-02","2024-04-10",NULL,"PR_W","HEIDELBERG","63","206.00","63","198.00","190.00","208.00",13
"2024-04-02","2024-04-09",NULL,"PRLR_DC","HEMIPROP","19","215.00","19","200.00","162.00","219.00",13
"2024-04-02","2024-04-08",NULL,"PR_W","HINDCOMPOS","28","410.00","28","409.00","375.00","444.00",13
"2024-04-02","2024-04-08",NULL,"PRLR_W","HINDMOTORS","328","18.00","328","18.00","15.00","20.00",13
"2024-04-02","2024-04-15",NULL,"PRATREW_DC","HINDZINC","32","316.00","32","409.00","285.00","421.00",13
"2024-04-02","2024-04-05",NULL,"LR_UC","HISARMETAL","29","193.00","29","182.00","159.00","196.00",13
"2024-04-02","2024-04-03",NULL,"PRLR_DC","HTMEDIA","267","28.00","267","26.00","24.00","28.00",13
"2024-04-02","2024-04-05",NULL,"LR_W","HUBTOWN","35","139.00","35","131.00","111.00","153.00",13
"2024-04-02","2024-04-10",NULL,"PRATR_W","IBREALEST","33","127.00","33","132.00","96.00","145.00",13
"2024-04-02","2024-04-08",NULL,"LR_DC","IFCI","127","44.00","127","42.00","36.00","48.00",13
"2024-04-02","2024-04-09",NULL,"LR_DC","IFGLEXPOR","8","588.00","8","661.00","466.00","709.00",13
"2024-04-02","2024-04-12",NULL,"LR_UC","INDBANK","156","46.00","156","48.00","39.00","51.00",13
"2024-04-02","2024-04-05",NULL,"PR_W","INDOSTAR","26","210.00","26","235.00","172.00","252.00",13
"2024-04-02","2024-04-08",NULL,"EW_DC","INVENTURE","5000","2.00","5000","2.00","2.00","3.00",13
"2024-04-02","2024-04-08",NULL,"LR_DC","ITDC","9","692.00","9","635.00","577.00","697.00",13
"2024-04-02","2024-04-04",NULL,"EW_BW","JAGSNPHARM","37","301.00","37","286.00","274.00","311.00",13
"2024-04-02","2024-04-05",NULL,"PR_W","JAYNECOIND","113","52.00","113","51.00","44.00","56.00",13
"2024-04-02","2024-04-03",NULL,"PR_DC","JCHAC","6","1120.00","6","1132.00","951.00","1190.00",13
"2024-04-02","2024-04-03",NULL,"EW_DC","JETAIRWAYS","110","49.00","110","48.00","40.00","50.00",13
"2024-04-02","2024-04-02",NULL,"LR_DC","JKLAKSHMI","9","889.00","9","808.00","772.00","892.00",13
"2024-04-02","2024-04-08",NULL,"LR_BW","JPASSOCIAT","260","20.00","260","20.00","16.00","22.00",13
"2024-04-02","2024-04-05",NULL,"PR_DT","KANANIIND","2857","4.00","2857","4.00","4.00","4.00",13
"2024-04-02","2024-04-03",NULL,"LR_W","KCP","29","189.00","29","174.00","154.00","189.00",13
"2024-04-02","2024-04-10",NULL,"LR_BW","KHAICHEM","100","73.00","100","71.00","63.00","76.00",13
"2024-04-02","2024-04-10",NULL,"LR_W","KIOCL","14","427.00","14","425.00","354.00","463.00",13
"2024-04-02","2024-04-04",NULL,"LR_W","KKCL","9","732.00","9","695.00","620.00","738.00",13
"2024-04-02","2024-04-05",NULL,"PRLR_W","KOTARISUG","115","57.00","115","56.00","48.00","61.00",13
"2024-04-02","2024-04-10",NULL,"PR_W","KOTHARIPRO","85","123.00","85","129.00","111.00","138.00",13
"2024-04-02","2024-04-05",NULL,"LR_BW","KPITTECH","5","1512.00","5","1431.00","1328.00","1528.00",13
"2024-04-02","2024-04-05",NULL,"PREW_DC","KREBSBIO","137","68.00","137","68.00","60.00","75.00",13
"2024-04-02","2024-04-05",NULL,"EW_DC","LCCINFOTEC","6667","2.00","6667","2.00","2.00","2.00",13
"2024-04-02","2024-04-03",NULL,"ATR_BW","LINDEINDIA","1","6897.00","1","6780.00","5366.00","7204.00",13
"2024-04-02","2024-04-10",NULL,"LR_W","MAHEPC","76","127.00","76","136.00","114.00","146.00",13
"2024-04-02","2024-04-08",NULL,"PR_DC","MAHESHWARI","160","66.00","160","63.00","59.00","72.00",13
"2024-04-02","2024-04-09",NULL,"PR_W","MAHLOG","16","428.00","16","447.00","367.00","487.00",13
"2024-04-02","2024-04-08",NULL,"PR_DC","MALUPAPER","253","40.00","253","39.00","36.00","43.00",13
"2024-04-02","2024-04-03",NULL,"LR_UC","MANINDS","14","391.00","14","357.00","319.00","404.00",13
"2024-04-02","2024-04-10",NULL,"LR_DC","MARALOVER","112","70.00","112","70.00","61.00","73.00",13
"2024-04-02","2024-04-05",NULL,"PR_DC","MARSHALL","278","26.00","278","28.00","23.00","30.00",13
"2024-04-02","2024-04-05",NULL,"LR_DC","MCL","256","35.00","256","37.00","31.00","39.00",13
"2024-04-02","2024-04-05",NULL,"PR_DC","MELSTAR","1818","5.00","1818","5.00","4.00","5.00",13
"2024-04-02","2024-04-03",NULL,"PRLR_W","MITCON","58","122.00","58","118.00","105.00","125.00",13
"2024-04-02","2024-04-05",NULL,"PR_DC","MKPL","741","11.00","741","11.00","9.00","12.00",13
"2024-04-02","2024-04-05",NULL,"LR_DC","MMTC","90","73.00","90","72.00","62.00","77.00",13
"2024-04-02","2024-04-04",NULL,"EW_DC","MOKSH","556","19.00","556","18.00","17.00","20.00",13
"2024-04-02","2024-04-04",NULL,"LR_UC","MOREPENLAB","116","47.00","116","44.00","39.00","49.00",13
"2024-04-02","2024-04-08",NULL,"PR_DC","MOTOGENFIN","294","34.00","294","34.00","30.00","40.00",13
"2024-04-02","2024-04-04",NULL,"LR_W","MSTCLTD","7","901.00","7","864.00","760.00","942.00",13
"2024-04-02","2024-04-08",NULL,"PR_DC","MUTHOOTCAP","25","302.00","25","299.00","262.00","317.00",13
"2024-04-02","2024-04-05",NULL,"PREW_DC","NAGAFERT","1111","10.00","1111","10.00","9.00","11.00",13
"2024-04-02","2024-04-08",NULL,"PREW_DC","NAHARPOLY","43","200.00","43","197.00","177.00","211.00",13
"2024-04-02","2024-04-05",NULL,"LR_W","NBCC","43","128.00","43","126.00","105.00","136.00",13
"2024-04-02","2024-04-05",NULL,"ATR_W","NCC","16","262.00","16","254.00","201.00","272.00",13
"2024-04-02","2024-04-03",NULL,"PR_W","NFL","70","97.00","70","97.00","83.00","104.00",13
"2024-04-02","2024-04-04",NULL,"PRLR_DC","NHPC","54","92.00","54","89.00","74.00","95.00",13
"2024-04-02","2024-04-04",NULL,"PR_DC","NITCO","92","62.00","92","59.00","51.00","66.00",13
"2024-04-02","2024-04-04",NULL,"LR_DC","NOCIL","25","261.00","25","262.00","220.00","276.00",13
"2024-04-02","2024-04-05",NULL,"PR_DC","NOIDATOLL","1429","8.00","1429","9.00","7.00","9.00",13
"2024-04-02","2024-04-04",NULL,"PR_DC","NUCLEUS","7","1301.00","7","1280.00","1155.00","1389.00",13
"2024-04-02","2024-04-09",NULL,"LR_DC","OMAXE","49","99.00","49","97.00","78.00","108.00",13
"2024-04-02","2024-04-04",NULL,"LR_W","PATELENG","88","62.00","88","58.00","51.00","64.00",13
"2024-04-02","2024-04-05",NULL,"LR_DC","PCBL","19","278.00","19","265.00","225.00","282.00",13
"2024-04-02","2024-04-05",NULL,"EW_BW","PDMJEPAPER","78","67.00","78","67.00","54.00","71.00",13
"2024-04-02","2024-04-03",NULL,"PR_W","PDSL","17","499.00","17","463.00","441.00","505.00",13
"2024-04-02","2024-04-05",NULL,"LR_UC","PENINLAND","123","53.00","123","49.00","45.00","56.00",13
"2024-04-02","2024-04-05",NULL,"PR_W","PILITA","588","13.00","588","13.00","11.00","14.00",13
"2024-04-02","2024-04-05",NULL,"PR_DC","PODDARHOUS","116","95.00","116","96.00","86.00","105.00",13
"2024-04-02","2024-04-09",NULL,"PR_DC","PPAP","32","203.00","32","198.00","172.00","210.00",13
"2024-04-02","2024-04-05",NULL,"ATR_W","PRAENG","260","27.00","260","26.00","23.00","30.00",13
"2024-04-02","2024-04-05",NULL,"PR_W","PRAKASHSTL","870","8.00","870","9.00","7.00","10.00",13
"2024-04-02","2024-04-04",NULL,"PR_DC","RAJESHEXPO","33","291.00","33","291.00","261.00","306.00",13
"2024-04-02","2024-04-05",NULL,"EW_DC","RAJMET","952","11.00","952","12.00","10.00","13.00",13
"2024-04-02","2024-04-03",NULL,"LRATR_DC","RAJSREESUG","69","69.00","69","62.00","54.00","72.00",13
"2024-04-02","2024-04-04",NULL,"PR_DC","RANEENGINE","28","334.00","28","328.00","298.00","350.00",13
"2024-04-02","2024-04-05",NULL,"ATR_BW","RELINFRA","9","290.00","9","199.00","182.00","298.00",13
"2024-04-02","2024-04-03",NULL,"PR_W","RESPONIND","27","303.00","27","287.00","266.00","306.00",13
"2024-04-02","2024-04-03",NULL,"LR_DC","RIIL","5","1335.00","5","1252.00","1149.00","1358.00",13
"2024-04-02","2024-04-04",NULL,"LR_BW","RKDL","294","22.00","294","23.00","19.00","24.00",13
"2024-04-02","2024-04-04",NULL,"PR_W","RPPINFRA","59","114.00","59","107.00","97.00","121.00",13
"2024-04-02","2024-04-04",NULL,"ATR_W","RSYSTEMS","21","473.00","21","445.00","426.00","478.00",13
"2024-04-02","2024-04-04",NULL,"PR_W","RTNPOWER","870","9.00","870","9.00","8.00","10.00",13
"2024-04-02","2024-04-09",NULL,"ATR_W","SADBHAV","86","34.00","86","32.00","23.00","39.00",13
"2024-04-02","2024-04-05",NULL,"PR_W","SASKEN","5","1587.00","5","1515.00","1395.00","1665.00",13
"2024-04-02","2024-04-05",NULL,"LR_W","SCI","36","217.00","36","211.00","190.00","230.00",13
"2024-04-02","2024-04-03",NULL,"PRATR_W","SECURCRED","182","21.00","182","20.00","16.00","23.00",13
"2024-04-02","2024-04-03",NULL,"PREW_DC","SGL","408","16.00","408","15.00","13.00","16.00",13
"2024-04-02","2024-04-05",NULL,"LR_DC","SHAHALLOYS","100","65.00","100","61.00","55.00","68.00",13
"2024-04-02","2024-04-05",NULL,"PR_W","SHANTI","645","16.00","645","16.00","14.00","17.00",13
"2024-04-02","2024-04-10",NULL,"PR_W","SHIVAMAUTO","182","39.00","182","42.00","34.00","45.00",13
"2024-04-02","2024-04-04",NULL,"PR_W","SHREERAMA","238","26.00","238","24.00","22.00","27.00",13
"2024-04-02","2024-04-05",NULL,"EW_DC","SHYAMCENT","571","18.00","571","19.00","17.00","21.00",13
"2024-04-02","2024-04-04",NULL,"LR_W","SIKKO","69","78.00","69","73.00","63.00","82.00",13
"2024-04-02","2024-04-05",NULL,"LR_DC","SIMBHALS","286","27.00","286","28.00","24.00","30.00",13
"2024-04-02","2024-04-05",NULL,"PR_W","SPECIALITY","44","191.00","44","189.00","168.00","202.00",13
"2024-04-02","2024-04-02",NULL,"ATR_W","SRHHYPOLTD","9","584.00","9","555.00","470.00","574.00",13
"2024-04-02","2024-04-09",NULL,"PR_W","STARPAPER","43","238.00","43","236.00","215.00","252.00",13
"2024-04-02","2024-04-05",NULL,"PR_BW","STCINDIA","42","140.00","42","137.00","116.00","148.00",13
"2024-04-02","2024-04-08",NULL,"LR_W","SUMMITSEC","7","1264.00","7","1206.00","1130.00","1342.00",13
"2024-04-02","2024-04-12",NULL,"EW_DT","SUNDARAM","2222","3.00","2222","3.00","3.00","4.00",13
"2024-04-02","2024-04-03",NULL,"LR_BW","SUTLEJTEX","115","59.00","115","56.00","50.00","60.00",13
"2024-04-02","2024-04-09",NULL,"EW_DC","SUULD","1667","7.00","1667","9.00","7.00","10.00",13
"2024-04-02","2024-04-05",NULL,"PR_W","TAKE","500","22.00","500","22.00","20.00","24.00",13
"2024-04-02","2024-04-10",NULL,"PR_DC","TANLA","7","934.00","7","938.00","782.00","1003.00",13
"2024-04-02","2024-04-10",NULL,"PR_DC","TATACHEM","6","1094.00","6","1103.00","933.00","1177.00",13
"2024-04-02","2024-04-03",NULL,"LR_W","TECHIN","92","32.00","92","30.00","21.00","33.00",13
"2024-04-02","2024-04-03",NULL,"EW_DC","TEMBO","45","271.00","45","257.00","249.00","274.00",13
"2024-04-02","2024-04-05",NULL,"PR_DC","TERASOFT","202","50.00","202","51.00","45.00","56.00",13
"2024-04-02","2024-04-05",NULL,"LR_DC","TEXMOPIPES","75","83.00","75","82.00","70.00","91.00",13
"2024-04-02","2024-04-05",NULL,"PR_W","THEMISMED","32","225.00","32","211.00","194.00","231.00",13
"2024-04-02","2024-04-03",NULL,"LR_BW","TOKYOPLAST","102","105.00","102","105.00","96.00","114.00",13
"2024-04-02","2024-04-08",NULL,"ATR_UC","TTKHLTCARE","6","1623.00","6","1555.00","1452.00","1721.00",13
"2024-04-02","2024-04-03",NULL,"PR_W","UFO","32","145.00","32","136.00","114.00","151.00",13
"2024-04-02","2024-04-04",NULL,"PRATR_DC","UJJIVAN","13","538.00","13","535.00","463.00","564.00",13
"2024-04-02","2024-04-08",NULL,"PREW_DC","UMESLTD","2000","5.00","2000","5.00","5.00","6.00",13
"2024-04-02","2024-04-04",NULL,"PR_DC","VAIBHAVGBL","30","386.00","30","360.00","353.00","397.00",13
"2024-04-02","2024-04-04",NULL,"PR_W","VAISHALI","84","148.00","84","157.00","136.00","169.00",13
"2024-04-02","2024-04-03",NULL,"ATR_DC","VARROC","8","559.00","8","508.00","433.00","560.00",13
"2024-04-02","2024-04-03",NULL,"LR_W","VENUSREM","15","348.00","15","324.00","281.00","356.00",13
"2024-04-02","2024-04-05",NULL,"PR_W","VETO","45","131.00","45","123.00","108.00","134.00",13
