Buy Date,Ticker,Buy Strat,Last Alert Date,ll,Buy Price,Target,Call,Status,CMP,CMP_Date,Quantity,Hit Type,Sell Price,Broker
2024-10-31,SIELFNS.BO,BB_DC,2024-10-30,62.19,66.55,,Long,Open,71.04,2024-11-01,229.35779816513764,,,India
2000-01-01,SIEMENS.NS,,2024-10-16,,,8061.44,Short,Close,,2000-01-01,,,,India
2000-01-01,SIGIND.NS,,2024-10-30,,70.22,,Long,Open,,2000-01-01,,,,India
2000-01-01,SIGMA.NS,,2024-10-30,,337.36,,Long,Open,,2000-01-01,,,,India
2000-01-01,SIKA.BO,,2024-10-30,,2570.15,,Long,Open,,2000-01-01,,,,India
2000-01-01,SIKKO.NS,,2024-10-28,,89.5,,Long,Open,,2000-01-01,,,,India
2024-10-31,SIKOZY.BO,BB_UC,2024-10-24,1.07,1.12,,Long,Open,1.32,2024-11-01,19999.99999999998,,,India
2000-01-01,SIL.NS,,2024-10-29,,24.41,,Long,Open,,2000-01-01,,,,India
2000-01-01,SILGO.NS,,2024-10-28,,42.07,,Long,Open,,2000-01-01,,,,India
2000-01-01,SILINV.NS,,2024-10-30,,610.74,,Long,Open,,2000-01-01,,,,India
2000-01-01,SILLYMONKS.NS,,2024-10-28,,21.15,,Long,Open,,2000-01-01,,,,India
2000-01-01,SILVERO.BO,,2024-10-25,,,5.6,Short,Close,,2000-01-01,,,,India
2000-01-01,SILVERTUC.NS,,2024-08-02,,,789.19,Short,Close,,2000-01-01,,,,India
2000-01-01,SILVOAK.BO,,2024-09-12,,80.58,,Long,Open,,2000-01-01,,,,India
2000-01-01,SIMBHALS.NS,,2024-10-30,,22.17,,Long,Open,,2000-01-01,,,,India
2000-01-01,SIMMOND.BO,,2024-10-30,,143.2,,Long,Open,,2000-01-01,,,,India
2000-01-01,SIMPLEXCAS.BO,,2024-10-21,,,344.05,Short,Close,,2000-01-01,,,,India
2000-01-01,SIMPLEXINF.NS,,2024-10-23,,220.32,,Long,Open,,2000-01-01,,,,India
2000-01-01,SIMPLXMIL.BO,,2024-10-03,,,7313.55,Short,Close,,2000-01-01,,,,India
2000-01-01,SIMPLXPAP.BO,,2024-09-25,,,3061.5,Short,Close,,2000-01-01,,,,India
2000-01-01,SIMPLXREA.BO,,2024-10-28,,167.82,,Long,Open,,2000-01-01,,,,India
2000-01-01,SIMRAN.BO,,2024-10-28,,188.05,,Long,Open,,2000-01-01,,,,India
2024-10-31,SINCLAIR.BO,EW_DC,2024-10-31,86.0,92.6,,Long,Open,95.8,2024-11-01,151.51515151515164,,,India
2024-10-31,SINDHUTRAD.BO,BB_DC,2024-10-23,21.0,22.45,,Long,Open,22.88,2024-11-01,689.6551724137935,,,India
2000-01-01,SINGER.BO,,2024-10-30,,83.83,,Long,Open,,2000-01-01,,,,India
2000-01-01,SINTERCOM.NS,,2024-09-30,,,168.32,Short,Close,,2000-01-01,,,,India
2000-01-01,SIPL.BO,,2024-10-22,,15.54,,Long,Open,,2000-01-01,,,,India
2000-01-01,SIRCA.NS,,2024-10-29,,307.81,,Long,Open,,2000-01-01,,,,India
2000-01-01,SIS.NS,,2024-08-02,,,451.72,Short,Close,,2000-01-01,,,,India
2024-10-31,SITAENT.BO,BB_DC,2024-10-29,63.2,69.41,,Long,Open,83.4,2024-11-01,161.03059581320468,,,India
2000-01-01,SITINET.NS,,2024-10-18,,,0.94,Short,Close,,2000-01-01,,,,India
2000-01-01,SIYSIL.NS,,2024-10-24,,535.4,,Long,Open,,2000-01-01,,,,India
2024-10-31,SJVN.NS,EW_W,2024-10-31,106.2,112.51,,Long,Open,113.33,2024-11-01,158.4786053882725,,,India
2000-01-01,SKCIL.BO,,2024-10-14,,,231.69,Short,Close,,2000-01-01,,,,India
2000-01-01,SKFINDIA.NS,,2024-09-16,,,5485.69,Short,Close,,2000-01-01,,,,India
2000-01-01,SKIL.NS,,2024-10-14,,4.83,,Long,Open,,2000-01-01,,,,India
2000-01-01,SKIPPER.NS,,2024-10-28,,506.12,,Long,Open,,2000-01-01,,,,India
2000-01-01,SKMEGGPROD.NS,,2024-10-16,,,260.0,Short,Close,,2000-01-01,,,,India
2000-01-01,SKPMIL.BO,,2024-10-24,,39.93,,Long,Open,,2000-01-01,,,,India
2000-01-01,SKPSEC.BO,,2024-10-28,,241.87,,Long,Open,,2000-01-01,,,,India
2000-01-01,SKRABUL.BO,,2024-10-22,,,28.93,Short,Close,,2000-01-01,,,,India
2000-01-01,SKYGOLD.BO,,2024-10-24,,,3545.65,Short,Close,,2000-01-01,,,,India
2000-01-01,SKYIND.BO,,2024-10-14,,,191.4,Short,Close,,2000-01-01,,,,India
2000-01-01,SKYLMILAR.BO,,2024-10-28,,18.53,,Long,Open,,2000-01-01,,,,India
2024-10-31,SLSTLQ.BO,EW_DC,2024-10-31,37.7,38.17,,Long,Open,41.5,2024-11-01,2127.6595744680903,,,India
2000-01-01,SMARTLINK.NS,,2024-10-15,,,259.75,Short,Close,,2000-01-01,,,,India
2000-01-01,SMCGLOBAL.NS,,2024-10-30,,138.27,,Long,Open,,2000-01-01,,,,India
2024-10-31,SMFIL.BO,BB_DC,2024-10-23,6.25,6.51,,Long,Open,7.25,2024-11-01,3846.1538461538494,,,India
2000-01-01,SMIFS.BO,,2024-10-30,,77.06,,Long,Open,,2000-01-01,,,,India
2000-01-01,SML.BO,,2024-10-24,,34.01,,Long,Open,,2000-01-01,,,,India
2000-01-01,SMLISUZU.NS,,2024-10-30,,1774.19,,Long,Open,,2000-01-01,,,,India
2000-01-01,SMLT.BO,,2024-10-24,,181.77,,Long,Open,,2000-01-01,,,,India
2000-01-01,SMRUTHIORG.BO,,2024-10-28,,126.26,,Long,Open,,2000-01-01,,,,India
2000-01-01,SMSLIFE.NS,,2024-10-24,,,1463.0,Short,Close,,2000-01-01,,,,India
2000-01-01,SMSPHARMA.NS,,2024-10-25,,,288.65,Short,Close,,2000-01-01,,,,India
2000-01-01,SNL.BO,,2024-09-23,,,488.96,Short,Close,,2000-01-01,,,,India
2000-01-01,SNOWMAN.NS,,2024-10-25,,,67.91,Short,Close,,2000-01-01,,,,India
2000-01-01,SOBHA.NS,,2024-10-16,,,1819.34,Short,Close,,2000-01-01,,,,India
2000-01-01,SODFC.BO,,2024-10-30,,104.46,,Long,Open,,2000-01-01,,,,India
2000-01-01,SOFTSOL.BO,,2024-10-10,,,556.4,Short,Close,,2000-01-01,,,,India
2024-10-31,SOFTTECH.NS,BB_DC,2024-10-29,305.0,354.3,,Long,Open,375.95,2024-11-01,20.283975659229203,,,India
2000-01-01,SOLARA.NS,,2024-10-29,,758.44,,Long,Open,,2000-01-01,,,,India
2000-01-01,SOLARINDS.NS,,2024-10-16,,,11497.72,Short,Close,,2000-01-01,,,,India
2000-01-01,SOLIDSTON.BO,,2024-10-23,,35.18,,Long,Open,,2000-01-01,,,,India
2000-01-01,SOLIMAC.BO,,2024-10-29,,,105.5,Short,Close,,2000-01-01,,,,India
2000-01-01,SOMANYCERA.NS,,2024-10-01,,,735.38,Short,Close,,2000-01-01,,,,India
2000-01-01,SOMATEX.NS,,2024-10-29,,44.29,,Long,Open,,2000-01-01,,,,India
2000-01-01,SOMICONVEY.NS,,2024-10-15,,,185.17,Short,Close,,2000-01-01,,,,India
2000-01-01,SONACOMS.BO,,2024-10-24,,,724.47,Short,Close,,2000-01-01,,,,India
2000-01-01,SONAL.BO,,2024-10-11,,,129.77,Short,Close,,2000-01-01,,,,India
2000-01-01,SONALAD.BO,,2024-10-30,,70.06,,Long,Open,,2000-01-01,,,,India
2024-10-31,SONATSOFTW.NS,BB_W,2024-10-30,576.5,595.88,,Long,Open,612.0,2024-11-01,51.599587203302384,,,India
2000-01-01,SOTL.NS,,2024-10-28,,497.97,,Long,Open,,2000-01-01,,,,India
2000-01-01,SOURCENTRL.BO,,2024-10-17,,,264.5,Short,Close,,2000-01-01,,,,India
2000-01-01,SOUTHBANK.NS,,2024-10-28,,22.84,,Long,Open,,2000-01-01,,,,India
2024-10-31,SOUTHERNIN.BO,EW_DC,2024-10-31,19.9,21.33,,Long,Open,23.43,2024-11-01,699.3006993006994,,,India
2000-01-01,SOUTHMG.BO,,2024-10-08,,,374.25,Short,Close,,2000-01-01,,,,India
2024-10-31,SOUTHWEST.NS,EW_DC,2024-10-31,104.6,106.46,,Long,Open,110.82,2024-11-01,537.6344086021508,,,India
2000-01-01,SOUTLAT.BO,,2024-10-30,,27.46,,Long,Open,,2000-01-01,,,,India
2000-01-01,SOVERDIA.BO,,2024-10-21,,,50.54,Short,Close,,2000-01-01,,,,India
2000-01-01,SPAL.NS,,2024-10-29,,868.11,,Long,Open,,2000-01-01,,,,India
2000-01-01,SPANDANA.NS,,2024-08-30,,,630.08,Short,Close,,2000-01-01,,,,India
2000-01-01,SPARC.NS,,2024-10-28,,206.41,,Long,Open,,2000-01-01,,,,India
2024-10-31,SPCAPIT.BO,ATRLR_W,2024-10-29,48.0,52.46,,Long,Open,60.1,2024-11-01,224.21524663677127,,,India
2000-01-01,SPECFOOD.BO,,2024-10-30,,24.09,,Long,Open,,2000-01-01,,,,India
2000-01-01,SPECIALITY.NS,,2024-10-30,,163.38,,Long,Open,,2000-01-01,,,,India
2000-01-01,SPECTRA.BO,,2024-10-29,,4.66,,Long,Open,,2000-01-01,,,,India
2024-10-31,SPELS.BO,LR_DC,2024-10-29,164.05,169.49,,Long,Open,203.35,2024-11-01,183.82352941176478,,,India
2000-01-01,SPENCERS.NS,,2024-10-28,,87.2,,Long,Open,,2000-01-01,,,,India
2000-01-01,SPENTA.BO,,2024-10-25,,135.5,,Long,Open,,2000-01-01,,,,India
2000-01-01,SPIC.NS,,2024-10-29,,75.06,,Long,Open,,2000-01-01,,,,India
2000-01-01,SPICEJET.BO,,2024-10-23,,56.81,,Long,Open,,2000-01-01,,,,India
2000-01-01,SPLIL.NS,,2024-09-13,,,62.57,Short,Close,,2000-01-01,,,,India
2000-01-01,SPLPETRO.NS,,2024-08-19,,,889.51,Short,Close,,2000-01-01,,,,India
2000-01-01,SPMLINFRA.NS,,2024-10-15,,,262.0,Short,Close,,2000-01-01,,,,India
2000-01-01,SPORTKING.BO,,2024-10-31,,,106.48,Short,Close,,2000-01-01,,,,India
2000-01-01,SPSINT.BO,,2024-08-12,,35.51,,Long,Open,,2000-01-01,,,,India
2000-01-01,SPSL.BO,,2024-10-21,,16.2,,Long,Open,,2000-01-01,,,,India
2000-01-01,SPTL.NS,,2024-06-07,,0.86,,Short,Close,,2000-01-01,,,,India
2000-01-01,SPYL.NS,,2024-08-26,,,90.45,Short,Close,,2000-01-01,,,,India
2000-01-01,SRAMSET.BO,,2024-10-24,,397.13,,Long,Open,,2000-01-01,,,,India
2000-01-01,SRECR.BO,,2024-10-24,,,69.91,Short,Close,,2000-01-01,,,,India
2000-01-01,SREEL.NS,,2024-07-31,,,325.33,Short,Close,,2000-01-01,,,,India
2024-10-31,SRESTHA.BO,EW_DC,2024-10-31,0.58,0.59,,Short,Close,0.66,2024-11-01,99999.99999999991,,,India
2000-01-01,SRF.NS,,2024-09-05,,,2637.5,Short,Close,,2000-01-01,,,,India
2000-01-01,SRGHFL.BO,,2024-09-09,,,349.88,Short,Close,,2000-01-01,,,,India
2000-01-01,SRHHYPOLTD.NS,,2024-10-28,,705.96,,Long,Open,,2000-01-01,,,,India
2000-01-01,SRIKPRIND.BO,,2024-10-28,,33.17,,Long,Open,,2000-01-01,,,,India
2000-01-01,SRIND.BO,,2024-10-18,,,1.88,Short,Close,,2000-01-01,,,,India
2000-01-01,SRMCL.BO,,2024-10-16,,,106.36,Short,Close,,2000-01-01,,,,India
2000-01-01,SRMENERGY.BO,,2024-10-29,,17.63,,Long,Open,,2000-01-01,,,,India
2000-01-01,SRPL.NS,,2024-10-22,,,1.85,Short,Close,,2000-01-01,,,,India
2000-01-01,SSLEL.BO,,2024-09-17,,,407.74,Short,Close,,2000-01-01,,,,India
2000-01-01,SSPDL.BO,,2024-10-25,,19.7,,Long,Open,,2000-01-01,,,,India
2000-01-01,SSWL.NS,,2024-08-27,,,234.51,Short,Close,,2000-01-01,,,,India
2000-01-01,SSWRL.BO,,2024-10-24,,38.4,,Long,Open,,2000-01-01,,,,India
2024-10-31,STANROS.BO,BB_DC,2024-10-29,78.0,84.99,,Long,Open,84.49,2024-11-01,143.0615164520745,,,India
2000-01-01,STAR.NS,,2024-10-17,,,1662.95,Short,Close,,2000-01-01,,,,India
2000-01-01,STARCEMENT.NS,,2024-10-25,,,198.67,Short,Close,,2000-01-01,,,,India
2000-01-01,STARCOM.BO,,2024-10-14,,,155.74,Short,Close,,2000-01-01,,,,India
2000-01-01,STARDELTA.BO,,2024-10-29,,842.27,,Long,Open,,2000-01-01,,,,India
2000-01-01,STARLIT.BO,,2024-10-29,,2.08,,Long,Open,,2000-01-01,,,,India
2000-01-01,STARLITE.BO,,2024-09-03,,3.11,,Long,Open,,2000-01-01,,,,India
2000-01-01,STARLOG.BO,,2024-10-30,,42.28,,Long,Open,,2000-01-01,,,,India
2000-01-01,STARPAPER.NS,,2024-08-26,,,245.86,Short,Close,,2000-01-01,,,,India
2000-01-01,STARTECK.BO,,2024-10-21,,,280.49,Short,Close,,2000-01-01,,,,India
2000-01-01,STCINDIA.NS,,2024-10-30,,146.76,,Long,Open,,2000-01-01,,,,India
2000-01-01,STCORP.BO,,2024-10-16,,,14.33,Short,Close,,2000-01-01,,,,India
2024-10-31,STDBAT.BO,BB_DC,2024-10-30,70.5,72.15,,Long,Open,79.53,2024-11-01,606.060606060604,,,India
2000-01-01,STDSFAC.BO,,2024-10-30,,62.98,,Long,Open,,2000-01-01,,,,India
2024-10-31,STEELCAS.BO,BB_DC,2024-10-29,724.8,772.29,,Long,Open,796.6,2024-11-01,21.057064645188458,,,India
2000-01-01,STEELCITY.NS,,2024-10-08,,89.82,,Long,Open,,2000-01-01,,,,India
2000-01-01,STEELXIND.NS,,2024-10-28,,10.73,,Long,Open,,2000-01-01,,,,India
2000-01-01,STEL.NS,,2024-10-21,,,571.86,Short,Close,,2000-01-01,,,,India
2000-01-01,STELLAR.BO,,2024-10-29,,5.69,,Long,Open,,2000-01-01,,,,India
2024-10-31,STEP2COR.BO,EW_W,2024-10-31,30.0,33.53,,Long,Open,34.94,2024-11-01,283.2861189801699,,,India
2024-10-31,STERTOOLS.NS,BB_DC,2024-10-23,485.95,515.99,,Long,Open,517.4,2024-11-01,33.28894806924099,,,India
2000-01-01,STHINPA.BO,,2024-10-29,,101.39,,Long,Open,,2000-01-01,,,,India
2000-01-01,STL.BO,,2024-06-14,,,27.79,Short,Close,,2000-01-01,,,,India
2000-01-01,STLSTRINF.BO,,2024-10-30,,33.11,,Long,Open,,2000-01-01,,,,India
2000-01-01,STLTECH.NS,,2024-08-27,,,139.55,Short,Close,,2000-01-01,,,,India
2024-10-31,STOVACQ.BO,BB_W,2024-10-21,3238.0,,3484.25,Short,Closed,3228.7,2024-11-01,,ISL Hit,3238.0,India
2000-01-01,STOVEKRAFT.NS,,2024-10-16,,,907.51,Short,Close,,2000-01-01,,,,India
2000-01-01,STRGRENWO.BO,,2024-10-23,,45.41,,Long,Open,,2000-01-01,,,,India
2000-01-01,STRLGUA.BO,,2024-10-04,,,43.04,Short,Close,,2000-01-01,,,,India
2000-01-01,STURDY.BO,,2024-08-23,,,0.44,Short,Close,,2000-01-01,,,,India
2000-01-01,STYLAMIND.BO,,2024-10-17,,,2694.76,Short,Close,,2000-01-01,,,,India
2000-01-01,STYRENIX.NS,,2024-10-28,,2359.54,,Long,Open,,2000-01-01,,,,India
2000-01-01,SUBEXLTD.NS,,2024-10-30,,23.3,,Long,Open,,2000-01-01,,,,India
2000-01-01,SUBROS.NS,,2024-09-24,,,786.19,Short,Close,,2000-01-01,,,,India
2000-01-01,SUBSM.BO,,2024-06-27,,22.28,,Long,Open,,2000-01-01,,,,India
2000-01-01,SUCROSA.BO,,2024-10-29,,18.17,,Long,Open,,2000-01-01,,,,India
2000-01-01,SUDAI.BO,,2024-10-21,,,66.84,Short,Close,,2000-01-01,,,,India
2000-01-01,SUDARSCHEM.NS,,2024-10-28,,939.78,,Long,Open,,2000-01-01,,,,India
2000-01-01,SUDTIND-B.BO,,2024-10-30,,19.22,,Long,Open,,2000-01-01,,,,India
2000-01-01,SUGALDAM.BO,,2024-10-07,,,78.08,Short,Close,,2000-01-01,,,,India
2024-10-31,SUJALA.BO,ATRBB_W,2024-10-25,32.15,33.09,,Long,Open,35.58,2024-11-01,1063.829787234037,,,India
2000-01-01,SUKHJITS.BO,,2024-10-17,,,603.79,Short,Close,,2000-01-01,,,,India
2000-01-01,SULABEN.BO,,2024-10-29,,4.92,,Long,Open,,2000-01-01,,,,India
2024-10-31,SUMEDHA.BO,BB_UC,2024-10-22,52.56,55.03,,Long,Open,64.66,2024-11-01,404.8582995951419,,,India
2000-01-01,SUMEETINDS.NS,,2024-09-17,,64.65,,Long,Open,,2000-01-01,,,,India
2000-01-01,SUMERUIND.BO,,2024-10-16,,,2.64,Short,Close,,2000-01-01,,,,India
2024-10-31,SUMICHEM.NS,LR_BW,2024-10-28,490.35,504.2,,Long,Open,573.3,2024-11-01,72.20216606498212,,,India
2000-01-01,SUMIT.NS,,2024-10-28,,123.62,,Long,Open,,2000-01-01,,,,India
2024-10-31,SUMMITSEC.NS,BB_DC,2024-10-28,2507.85,2682.23,,Long,Open,2682.35,2024-11-01,5.734602592040368,,,India
2000-01-01,SUNCITYSY.BO,,2021-01-19,,,4.0,Short,Close,,2000-01-01,,,,India
2000-01-01,SUNDARAM.NS,,2024-07-12,,,3.65,Short,Close,,2000-01-01,,,,India
2000-01-01,SUNDARMFIN.NS,,2024-10-18,,4851.88,,Long,Open,,2000-01-01,,,,India
2000-01-01,SUNDARMHLD.NS,,2024-10-28,,311.42,,Long,Open,,2000-01-01,,,,India
2000-01-01,SUNDRMBRAK.NS,,2024-09-10,,,1239.13,Short,Close,,2000-01-01,,,,India
2000-01-01,SUNDRMFAST.NS,,2024-10-17,,,1467.21,Short,Close,,2000-01-01,,,,India
2000-01-01,SUNFLAG.NS,,2024-10-14,,,227.95,Short,Close,,2000-01-01,,,,India
2024-10-31,SUNGOLD.BO,EW_BW,2024-10-31,3.01,3.37,,Long,Open,3.54,2024-11-01,2777.777777777775,,,India
2000-01-01,SUNILAGR.BO,,2024-10-16,,,153.46,Short,Close,,2000-01-01,,,,India
2000-01-01,SUNILTX.BO,,2024-10-29,,,69.1,Short,Close,,2000-01-01,,,,India
2000-01-01,SUNLOC.BO,,2024-10-30,,83.25,,Long,Open,,2000-01-01,,,,India
2000-01-01,SUNPHARMA.NS,,2024-09-27,,,1948.29,Short,Close,,2000-01-01,,,,India
2000-01-01,SUNRAJDI.BO,,2024-10-01,,10.68,,Long,Open,,2000-01-01,,,,India
2000-01-01,SUNSHIEL.BO,,2024-10-25,,863.6,,Long,Open,,2000-01-01,,,,India
2000-01-01,SUNTECK.NS,,2024-10-15,,,592.7,Short,Close,,2000-01-01,,,,India
2000-01-01,SUNTV.NS,,2024-10-01,,,847.95,Short,Close,,2000-01-01,,,,India
2000-01-01,SUPER.BO,,2024-10-30,,1326.13,,Long,Open,,2000-01-01,,,,India
2000-01-01,SUPERBAK.BO,,2024-10-17,,,31.5,Short,Close,,2000-01-01,,,,India
2000-01-01,SUPERHOUSE.NS,,2024-10-16,,,232.63,Short,Close,,2000-01-01,,,,India
2000-01-01,SUPERIOR.BO,,2024-10-25,,1.45,,Long,Open,,2000-01-01,,,,India
2000-01-01,SUPERSPIN.NS,,2024-09-25,,,13.73,Short,Close,,2000-01-01,,,,India
2024-10-31,SUPERTEX.BO,EW_UC,2024-10-31,10.02,10.8,,Long,Open,10.92,2024-11-01,1282.0512820512802,,,India
2000-01-01,SUPRAJIT.NS,,2024-10-30,,484.34,,Long,Open,,2000-01-01,,,,India
2000-01-01,SUPREME.BO,,2024-10-01,,,95.42,Short,Close,,2000-01-01,,,,India
2000-01-01,SUPREMEENG.NS,,2024-10-29,,3.03,,Long,Open,,2000-01-01,,,,India
2000-01-01,SUPREMEIND.NS,,2024-10-09,,,5535.98,Short,Close,,2000-01-01,,,,India
2000-01-01,SUPTANERY.BO,,2024-10-30,,12.55,,Long,Open,,2000-01-01,,,,India
2000-01-01,SURAJ.BO,,2024-10-21,,,618.75,Short,Close,,2000-01-01,,,,India
2000-01-01,SURAJLTD.BO,,2024-10-15,,,470.0,Short,Close,,2000-01-01,,,,India
2024-10-31,SURANASOL.NS,BB_W,2024-10-30,50.75,52.75,,Long,Open,55.73,2024-11-01,500.0,,,India
2000-01-01,SURANAT&P.NS,,2024-10-16,,,24.36,Short,Close,,2000-01-01,,,,India
2024-10-31,SURFI.BO,EW_BW,2024-10-31,14.5,15.66,,Long,Open,17.48,2024-11-01,862.0689655172413,,,India
2000-01-01,SURJIND.BO,,2024-09-09,,,73.96,Short,Close,,2000-01-01,,,,India
2000-01-01,SURYAAMBA.BO,,2024-10-30,,151.3,,Long,Open,,2000-01-01,,,,India
2000-01-01,SURYALA.BO,,2024-09-17,,,420.95,Short,Close,,2000-01-01,,,,India
2000-01-01,SURYALAXMI.NS,,2024-10-16,,,92.66,Short,Close,,2000-01-01,,,,India
2000-01-01,SURYAROSNI.NS,,2024-10-28,,606.67,,Long,Open,,2000-01-01,,,,India
2000-01-01,SURYODAY.NS,,2024-10-28,,,136.94,Short,Close,,2000-01-01,,,,India
2000-01-01,SURYVANSP.BO,,2024-10-15,,,28.0,Short,Close,,2000-01-01,,,,India
2000-01-01,SUTLEJTEX.NS,,2024-10-30,,59.79,,Long,Open,,2000-01-01,,,,India
2024-10-31,SUULD.NS,EW_DC,2024-10-31,3.78,4.27,,Long,Open,4.4,2024-11-01,2040.8163265306132,,,India
2000-01-01,SUVEN.NS,,2024-10-25,,114.97,,Long,Open,,2000-01-01,,,,India
2000-01-01,SUVENPHAR.NS,,2024-10-01,,1170.54,,Long,Open,,2000-01-01,,,,India
2000-01-01,SUVIDHAA.NS,,2024-10-29,,4.84,,Long,Open,,2000-01-01,,,,India
2000-01-01,SUYOG.BO,,2024-10-29,,1536.18,,Long,Open,,2000-01-01,,,,India
2000-01-01,SUZLON.NS,,2024-10-28,,67.75,,Long,Open,,2000-01-01,,,,India
2000-01-01,SVAMSOF.BO,,2024-10-08,,2.96,,Long,Open,,2000-01-01,,,,India
2024-10-31,SVARTCORP.BO,EW_W,2024-10-31,3.9,4.52,,Long,Open,4.8,2024-11-01,1612.9032258064524,,,India
2000-01-01,SVCIND.BO,,2024-10-28,,4.41,,Long,Open,,2000-01-01,,,,India
2024-10-31,SVGLOBAL.BO,EWBB_DC,2024-10-31,107.6,112.94,,Long,Open,126.0,2024-11-01,187.26591760299613,,,India
2000-01-01,SVLL.NS,,2024-10-29,,274.16,,Long,Open,,2000-01-01,,,,India
2000-01-01,SVPGLOB.BO,,2024-10-08,,6.64,,Long,Open,,2000-01-01,,,,India
2000-01-01,SW1.BO,,2021-01-20,,20.15,,Long,Open,,2000-01-01,,,,India
2024-10-31,SWADPOL.BO,BB_DC,2024-09-26,85.35,,123.49,Short,Close,93.18,2024-11-01,,,,India
2000-01-01,SWAGTAM.BO,,2024-10-21,,74.42,,Long,Open,,2000-01-01,,,,India
2000-01-01,SWANENERGY.NS,,2024-10-28,,470.5,,Long,Open,,2000-01-01,,,,India
2000-01-01,SWARAJENG.NS,,2024-09-04,,,3399.85,Short,Close,,2000-01-01,,,,India
2000-01-01,SWARNSAR.BO,,2024-10-01,,,55.03,Short,Close,,2000-01-01,,,,India
2000-01-01,SWASTIKA.BO,,2024-10-30,,197.18,,Long,Open,,2000-01-01,,,,India
2000-01-01,SWASTIVI.BO,,2024-09-20,,,8.99,Short,Close,,2000-01-01,,,,India
2000-01-01,SWELECTES.NS,,2024-10-29,,1073.98,,Long,Open,,2000-01-01,,,,India
2000-01-01,SWITCHTE.BO,,2024-10-11,,67.2,,Long,Open,,2000-01-01,,,,India
2000-01-01,SWORDEDGE.BO,,2024-07-26,,,0.35,Short,Close,,2000-01-01,,,,India
2000-01-01,SWSOLAR.NS,,2024-10-18,,,630.7,Short,Close,,2000-01-01,,,,India
2000-01-01,SYBLY.BO,,2024-10-17,,,11.52,Short,Close,,2000-01-01,,,,India
2000-01-01,SYMBIOX.BO,,2024-10-22,,2.83,,Long,Open,,2000-01-01,,,,India
2000-01-01,SYMPHONY.NS,,2024-10-14,,,1843.35,Short,Close,,2000-01-01,,,,India
2000-01-01,SYNCOMF.BO,,2024-10-28,,18.35,,Long,Open,,2000-01-01,,,,India
2000-01-01,SYNGENE.NS,,2024-09-16,,,939.96,Short,Close,,2000-01-01,,,,India
2000-01-01,SYNTHFO.BO,,2024-10-28,,88.79,,Long,Open,,2000-01-01,,,,India
2024-10-31,SYSCHEM.BO,EW_W,2024-10-31,37.16,39.13,,Long,Open,41.12,2024-11-01,507.614213197968,,,India
2000-01-01,SYSTMTXC.BO,,2024-10-30,,,1953.65,Short,Close,,2000-01-01,,,,India
2000-01-01,TAALENT.BO,,2024-10-28,,2647.44,,Long,Open,,2000-01-01,,,,India
2000-01-01,TAAZAINT.BO,,2024-10-14,,3.98,,Long,Open,,2000-01-01,,,,India
2000-01-01,TAIIND.BO,,2024-10-30,,40.71,,Long,Open,,2000-01-01,,,,India
2000-01-01,TAINWALCHM.NS,,2024-10-25,,256.13,,Long,Open,,2000-01-01,,,,India
2000-01-01,TAJGVK.NS,,2024-10-28,,291.1,,Long,Open,,2000-01-01,,,,India
2000-01-01,TAKE.NS,,2024-10-25,,16.84,,Long,Open,,2000-01-01,,,,India
2000-01-01,TALBROAUTO.NS,,2024-10-29,,302.04,,Long,Open,,2000-01-01,,,,India
2000-01-01,TALBROSENG.BO,,2024-10-30,,569.95,,Long,Open,,2000-01-01,,,,India
2000-01-01,TANAA.BO,,2024-10-07,,,484.68,Short,Close,,2000-01-01,,,,India
2000-01-01,TANFACIND.BO,,2024-10-25,,,2097.5,Short,Close,,2000-01-01,,,,India
2000-01-01,TANLA.NS,,2024-08-27,,,973.07,Short,Close,,2000-01-01,,,,India
2000-01-01,TARAI.BO,,2024-10-24,,8.52,,Long,Open,,2000-01-01,,,,India
2000-01-01,TARAPUR.BO,,2024-10-24,,,30.24,Short,Close,,2000-01-01,,,,India
2024-10-31,TARC.NS,EW_BW,2024-10-31,215.0,238.18,,Long,Open,238.65,2024-11-01,43.140638481449514,,,India
2000-01-01,TARINI.BO,,2024-10-22,,,28.73,Short,Close,,2000-01-01,,,,India
2000-01-01,TARMAT.NS,,2024-10-30,,77.59,,Long,Open,,2000-01-01,,,,India
2000-01-01,TASTYBITE.NS,,2024-09-23,,,13475.25,Short,Close,,2000-01-01,,,,India
2000-01-01,TATACHEM.NS,,2024-10-28,,1075.24,,Long,Open,,2000-01-01,,,,India
2000-01-01,TATACOMM.NS,,2024-10-01,,,2164.16,Short,Close,,2000-01-01,,,,India
2000-01-01,TATACONSUM.NS,,2024-07-24,,,1232.31,Short,Close,,2000-01-01,,,,India
2000-01-01,TATAELXSI.NS,,2024-08-28,,,8719.25,Short,Close,,2000-01-01,,,,India
2000-01-01,TATAINVEST.NS,,2024-10-30,,6668.06,,Long,Open,,2000-01-01,,,,India
2000-01-01,TATAMOTORS.NS,,2024-08-29,,,1123.0,Short,Close,,2000-01-01,,,,India
2000-01-01,TATAPOWER.NS,,2024-10-10,,,472.48,Short,Close,,2000-01-01,,,,India
2000-01-01,TATASTEEL.NS,,2024-09-30,,,169.45,Short,Close,,2000-01-01,,,,India
2000-01-01,TATAYODOGA.BO,,2024-05-22,,,109.09,Short,Close,,2000-01-01,,,,India
2000-01-01,TATIAGLOB.BO,,2024-10-28,,2.8,,Long,Open,,2000-01-01,,,,India
