Ticker,Date/Time,Close,Mega Buy by Larger Wave ,SL
AJEL.BO,12/20/2024,16,18.28,12.00
AJEL.BO,12/23/2024,16,18.28,12.00
AJEL.BO,12/24/2024,16,18.28,12.00
AJEL.BO,12/26/2024,16,18.28,12.00
AJOONI.NS,10/29/2024,8,6.81,6.65
AJOONI.NS,11/22/2024,8,7.40,7.05
AJOONI.NS,12/30/2024,8,7.32,6.93
AJOONI.NS,1/7/2025,8,7.69,7.58
AJWAFUN.BO,11/13/2024,22,25.45,6.51
AJWAFUN.BO,11/19/2024,22,22.98,22.98
AJWAFUN.BO,12/16/2024,22,22.17,21.85
AJWAFUN.BO,12/18/2024,22,21.80,20.76
AJMERA.NS,10/28/2024,1028,841.54,609.55
AJMERA.NS,11/18/2024,1028,874.72,850.00
AJMERA.NS,12/31/2024,1028,1029.72,1005.10
AKASH.NS,10/28/2024,32,33.32,31.47
AKASH.NS,10/29/2024,32,34.11,31.47
AKASH.NS,10/30/2024,32,34.51,31.47
AKASH.NS,10/31/2024,32,34.73,31.47
AKASH.NS,11/1/2024,32,34.82,31.47
AKASH.NS,11/4/2024,32,35.04,31.47
AKASH.NS,11/5/2024,32,35.03,31.47
AKASH.NS,11/6/2024,32,35.29,31.47
AKASH.NS,11/7/2024,32,35.42,31.47
AKASH.NS,11/8/2024,32,35.60,31.47
AKASH.NS,11/11/2024,32,34.90,34.37
AKASH.NS,11/22/2024,32,33.51,33.01
AKCAPIT.BO,11/25/2024,1308,1158.47,1117.00
