Trade Day,System,Trade Direction,Stock,Entry Price,ISL/TSL,Buy Qty,Sell Qty,Sell Price,Exit Strategy,Commission,Trade Category,Account,CMP,CMP_Date,Target
2025-01-14,EW_BW,Long,KOVAI.BO,5794,5013.35,1.28,1.28,NaN,,NaN,NaN,KRBPT,5794.15,2025-01-14,NaN
2025-01-02,BB_DC,Long,KPL.BO,904.95,797,9.26,9.26,NaN,,NaN,NaN,KRBPT,1040.45,2025-01-02,NaN
2025-01-03,LR_W,Long,KPL.BO,923.05,797,7.93,7.93,NaN,,NaN,NaN,KRBPT,1040.45,2025-01-03,NaN
2025-01-09,BB_W,Long,KRANTI.BO,102.32,61.01,24.21,24.21,NaN,,NaN,NaN,KRBPT,101.75,2025-01-09,NaN
2025-01-02,EW_UC,Long,KRANTI.BO,101,61.01,25.01,25.01,NaN,,NaN,NaN,KRBPT,101.75,2025-01-02,NaN
2025-01-14,BB_W,Long,KRANTI.BO,101.75,61.01,24.55,24.55,NaN,,NaN,NaN,KRBPT,101.75,2025-01-14,NaN
2025-01-13,BB_UC,Long,KRETTOSYS.BO,1.33,0.94,2564.1,2564.1,NaN,,NaN,NaN,KRBPT,1.33,2025-01-13,NaN
2025-01-07,ATR_W,Long,KSCL.NS,940.55,845,10.47,10.47,NaN,,NaN,NaN,KRBPT,919.65,2025-01-07,NaN
2025-01-14,EW_DC,Long,KSHITIJPOL.NS,4,3.72,3571.43,3571.43,NaN,,NaN,NaN,KRBPT,4.18,2025-01-14,NaN
2025-01-01,EWBB_W,Long,KUANTUM.NS,136,112.8,43.1,43.1,NaN,,NaN,NaN,KRBPT,121.26,2025-01-01,NaN
2024-12-09,BB_UC,Long,LAKHOTIA.BO,34,23.75,97.56,97.56,NaN,,NaN,NaN,KRBPT,43.97,2024-12-09,NaN
2024-11-29,EW_DC,Long,LAKHOTIA.BO,NaN,23.75,NaN,NaN,NaN,,NaN,NaN,KRBPT,43.97,2024-12-09,NaN
2025-01-08,BB_DC,Long,LAKHOTIA.BO,40.93,23.75,58.21,58.21,NaN,,NaN,NaN,KRBPT,43.97,2025-01-08,NaN
2024-12-31,EW_UC,Long,LAKHOTIA.BO,40,23.75,61.54,61.54,NaN,,NaN,NaN,KRBPT,43.97,2024-12-31,NaN
2024-12-24,ATR_UC,Long,LAKHOTIA.BO,44.41,23.75,48.4,48.4,NaN,,NaN,NaN,KRBPT,43.97,2024-12-24,NaN
2025-01-10,EW_UC,Long,LAL.BO,15,14.22,1282.05,1282.05,NaN,,NaN,NaN,KRBPT,16.83,2025-01-10,NaN
2025-01-07,EW_UC,Long,LANCER.BO,37,28.12,112.61,112.61,NaN,,NaN,NaN,KRBPT,33.03,2025-01-07,NaN
2025-01-01,EW_UC,Long,LANCER.BO,38,28.12,101.21,101.21,NaN,,NaN,NaN,KRBPT,33.03,2025-01-01,NaN
2025-01-14,EW_W,Long,LANCER.BO,33,31,500,500,NaN,,NaN,NaN,KRBPT,33.03,2025-01-14,NaN
2025-01-14,EW_UC,Long,LASA.NS,26,23.66,427.35,427.35,NaN,,NaN,NaN,KRBPT,25.68,2025-01-14,NaN
2025-01-13,EWBB_DC,Long,LATIMMETAL.BO,13,11.57,699.3,699.3,NaN,,NaN,NaN,KRBPT,14.2,2025-01-13,NaN
2025-01-14,EW_DC,Long,LATTEYS.NS,30,28.12,531.91,531.91,NaN,,NaN,NaN,KRBPT,30.37,2025-01-14,NaN
2025-01-06,EW_UC,Long,LEADFIN.BO,24,21.97,492.61,492.61,NaN,,NaN,NaN,KRBPT,23.7,2025-01-06,NaN
2025-01-06,EWBB_UC,Long,LICNFNHGP.BO,288,261,37.04,37.04,NaN,,NaN,NaN,KRBPT,261.65,2025-01-06,NaN
2025-01-14,EW_W,Long,LINC.NS,142,131.8,98.04,98.04,NaN,,NaN,NaN,KRBPT,141.55,2025-01-14,NaN
2025-01-14,EWBB_DC,Long,LKPFIN.BO,221,175.1,21.79,21.79,NaN,,NaN,NaN,KRBPT,220.5,2025-01-14,NaN
2025-01-14,EW_DC,Long,LOKESHMACH.NS,300,283,58.82,58.82,NaN,,NaN,NaN,KRBPT,299.55,2025-01-14,NaN
2025-01-10,BB_W,Long,LORDSHOTL.BO,24.48,14.73,102.56,102.56,NaN,,NaN,NaN,KRBPT,24.48,2025-01-10,NaN
2024-12-12,BB_W,Long,LPDC.NS,12.93,8.25,213.68,213.68,NaN,,NaN,NaN,KRBPT,9.5,2024-12-12,NaN
2024-12-11,ATREW_BW,Long,LPDC.NS,14,8.25,173.91,173.91,NaN,,NaN,NaN,KRBPT,9.5,2024-12-11,NaN
2025-01-14,BB_W,Long,LPDC.NS,9.5,8.8,1428.57,1428.57,NaN,,NaN,NaN,KRBPT,9.5,2025-01-14,NaN
2025-01-09,EW_W,Long,LTFOODS.NS,410,332.2,12.85,12.85,NaN,,NaN,NaN,KRBPT,388.6,2025-01-09,NaN
2025-01-14,EW_BW,Long,MAHABANK.NS,53,46.11,145.14,145.14,NaN,,NaN,NaN,KRBPT,52.74,2025-01-14,NaN
2025-01-13,EW_W,Long,MAL.BO,2,1.61,2564.1,2564.1,NaN,,NaN,NaN,KRBPT,1.74,2025-01-13,NaN
2025-01-14,EW_W,Long,MANAKSTEEL.NS,59,55.02,251.26,251.26,NaN,,NaN,NaN,KRBPT,58.86,2025-01-14,NaN
2025-01-14,EWBB_W,Long,MANGIND.BO,3,2.85,6666.67,6666.67,NaN,,NaN,NaN,KRBPT,3.02,2025-01-14,NaN
2025-01-14,EW_UC,Long,MANOMAY.BO,218,183,28.57,28.57,NaN,,NaN,NaN,KRBPT,217.85,2025-01-14,NaN
2025-01-09,ATR_UC,Long,MARICO.NS,666.9,579.6,11.45,11.45,NaN,,NaN,NaN,KRBPT,661.1,2025-01-09,NaN
2025-01-14,EW_DC,Long,MARINE.NS,234,222.45,86.58,86.58,NaN,,NaN,NaN,KRBPT,233.55,2025-01-14,NaN
2025-01-09,EW_W,Long,NIMBSPROJ.BO,199,180.2,53.19,53.19,NaN,,NaN,NaN,KRBPT,229.8,2025-01-09,NaN
2025-01-10,BB_W,Long,NIMBSPROJ.BO,208.85,180.2,34.9,34.9,NaN,,NaN,NaN,KRBPT,229.8,2025-01-10,NaN
2024-12-31,ATR_BW,Long,NIRLON.BO,503.3,398.95,9.58,9.58,NaN,,NaN,NaN,KRBPT,498.5,2024-12-31,NaN
2024-12-30,ATR_BW,Long,NIRLON.BO,473.65,398.95,13.39,13.39,NaN,,NaN,NaN,KRBPT,498.5,2024-12-30,NaN
2025-01-10,EW_DC,Long,NRAIL.NS,361,318,23.26,23.26,NaN,,NaN,NaN,KRBPT,356.5,2025-01-10,NaN
2025-01-14,ATR_UC,Long,NURECA.NS,371.2,275.1,10.41,10.41,NaN,,NaN,NaN,KRBPT,371.2,2025-01-14,NaN
2025-01-07,EW_UC,Long,OBCL.BO,61,54.45,152.67,152.67,NaN,,NaN,NaN,KRBPT,55.7,2025-01-07,NaN
2024-12-17,EW_UC,Long,ONELIFECAP.NS,19,14.31,213.22,213.22,NaN,,NaN,NaN,KRBPT,16.33,2024-12-17,NaN
2024-11-25,EW_DC,Long,ORICONENT.NS,29,26.67,429,,NaN,,,,Googlesheet,40.01,2024-12-09,NaN
2024-11-29,BB_DC,Long,ORICONENT.NS,NaN,26.67,NaN,NaN,NaN,,NaN,NaN,KRBPT,40.01,2024-12-09,NaN
2024-12-04,ATR_DC,Long,ORICONENT.NS,40,26.67,77,,NaN,,,,Googlesheet,40.01,2024-12-09,NaN
2025-01-03,BB_DC,Long,ORICONENT.NS,40.03,26.67,74.85,74.85,NaN,,NaN,NaN,KRBPT,40.01,2025-01-03,NaN
2024-12-03,BB_DC,Long,ORICONENT.NS,33,26.67,156,,NaN,,,,Googlesheet,40.01,2024-12-09,NaN
2025-01-09,BB_DC,Long,OSIAJEE.BO,52.26,48.62,274.73,274.73,NaN,,NaN,NaN,KRBPT,53.28,2025-01-09,NaN
2025-01-10,EW_UC,Long,OSWAYRN.BO,37,33.26,267.38,267.38,NaN,,NaN,NaN,KRBPT,40.51,2025-01-10,NaN
2024-12-16,BB,Long,PADMAIND.BO,6.83,4.56,440.53,440.53,NaN,,NaN,NaN,KRBPT,13.73,2024-12-16,NaN
2024-12-24,ATR,Long,PADMAIND.BO,8.72,4.56,240.38,240.38,NaN,,NaN,NaN,KRBPT,13.73,2024-12-24,NaN
2025-01-13,EW_DC,Long,PANELEC.BO,37,35.03,507.61,507.61,NaN,,NaN,NaN,KRBPT,38.61,2025-01-13,NaN
2025-01-14,EW_UC,Long,PANTH.BO,8,6.67,751.88,751.88,NaN,,NaN,NaN,KRBPT,7.91,2025-01-14,NaN
2025-01-14,EW_W,Long,PARMAX.BO,43,39.28,268.82,268.82,NaN,,NaN,NaN,KRBPT,43,2025-01-14,NaN
2025-01-07,EWBB_W,Long,PARMCOS-B.BO,52,44.89,140.65,140.65,NaN,,NaN,NaN,KRBPT,48.1,2025-01-07,NaN
2025-01-10,EW_DC,Long,PARMCOS-B.BO,50,44.89,195.69,195.69,NaN,,NaN,NaN,KRBPT,48.1,2025-01-10,NaN
2025-01-10,ATREW_DC,Long,PARNAXLAB.BO,167,144,43.48,43.48,NaN,,NaN,NaN,KRBPT,158.65,2025-01-10,NaN
2025-01-01,BB_W,Long,PASUSPG.BO,36.65,30.78,170.36,170.36,NaN,,NaN,NaN,KRBPT,37.94,2025-01-01,NaN
2025-01-06,BB_BW,Long,PASUSPG.BO,38.48,30.78,129.87,129.87,NaN,,NaN,NaN,KRBPT,37.94,2025-01-06,NaN
2025-01-10,BB_DC,Long,PAVNAIND.NS,516.7,434.35,12.14,12.14,NaN,,NaN,NaN,KRBPT,517.45,2025-01-10,NaN
2025-01-09,EW_DC,Long,PAVNAIND.NS,499,434.35,15.47,15.47,NaN,,NaN,NaN,KRBPT,517.45,2025-01-09,NaN
2025-01-14,EWBB_DC,Long,PCCOSMA.BO,601,564,27.03,27.03,NaN,,NaN,NaN,KRBPT,601.4,2025-01-14,NaN
2025-01-03,ATREW_UC,Long,PERFEPA.BO,143,115.5,36.36,36.36,NaN,,NaN,NaN,KRBPT,138.65,2025-01-03,NaN
2025-01-14,EW_W,Long,PERFEPA.BO,139,115.5,42.55,42.55,NaN,,NaN,NaN,KRBPT,138.65,2025-01-14,NaN
2025-01-14,EW_W,Long,PFC.NS,417,387,33.33,33.33,NaN,,NaN,NaN,KRBPT,417.4,2025-01-14,NaN
2025-01-07,BB_UC,Long,PGIL.NS,1565.4,858.05,1.41,1.41,NaN,,NaN,NaN,KRBPT,1545.9,2025-01-07,NaN
2024-11-22,BB_UC,Long,PGIL.NS,1155,944.35,5,,NaN,,,,Googlesheet,1545.9,2024-12-09,NaN
2025-01-02,BB_UC,Long,PGIL.NS,1531.1,858.05,1.49,1.49,NaN,,NaN,NaN,KRBPT,1545.9,2025-01-02,NaN
2025-01-09,LR_BW,Long,PHOTON.BO,100,NaN,NaN,NaN,NaN,,NaN,NaN,KRBPT,99.99,2025-01-09,NaN
2025-01-08,EW_DC,Long,PHOTOQUP.BO,22,20.05,512.82,512.82,NaN,,NaN,NaN,KRBPT,20.79,2025-01-08,NaN
2025-01-07,EW_W,Long,PICCADIL.BO,939,627.55,3.21,3.21,NaN,,NaN,NaN,KRBPT,799.6,2025-01-07,NaN
2025-01-13,ATR_DC,Long,PICTUREHS.BO,9.16,8.33,1204.82,1204.82,NaN,,NaN,NaN,KRBPT,8.75,2025-01-13,NaN
2025-01-14,BB_BW,Long,PKTEA.NS,818.7,395.05,2.36,2.36,NaN,,NaN,NaN,KRBPT,818.7,2025-01-14,NaN
2025-01-14,EW_W,Long,PNCINFRA.NS,306,279,37.04,37.04,NaN,,NaN,NaN,KRBPT,305.75,2025-01-14,NaN
2025-01-07,EW_DC,Long,POLYCHEM.BO,2647,1950,1.43,1.43,NaN,,NaN,NaN,KRBPT,2470.9,2025-01-07,NaN
2025-01-13,EW_BW,Long,POLYTEX.BO,6,5.81,5263.16,5263.16,NaN,,NaN,NaN,KRBPT,6.1,2025-01-13,NaN
2025-01-14,EW_UC,Long,POWERINDIA.NS,13428,10925.45,0.4,0.4,NaN,,NaN,NaN,KRBPT,13428.1,2025-01-14,NaN
2025-01-14,ATREW_UC,Long,PQIF.BO,93,84.35,115.61,115.61,NaN,,NaN,NaN,KRBPT,93.15,2025-01-14,NaN
2025-01-02,ATREWLR_W,Long,PRADPME.BO,282,250,31.25,31.25,NaN,,NaN,NaN,KRBPT,269.95,2025-01-02,NaN
2025-01-14,EW_DC,Long,PRAKASHSTL.NS,8,7.26,1351.35,1351.35,NaN,,NaN,NaN,KRBPT,7.94,2025-01-14,NaN
2025-01-14,EW_BW,Long,PREMSYN.BO,24,18.92,196.85,196.85,NaN,,NaN,NaN,KRBPT,23.75,2025-01-14,NaN
2025-01-14,EW_DC,Long,PRIMAGR.BO,27,23.15,259.74,259.74,NaN,,NaN,NaN,KRBPT,27.45,2025-01-14,NaN
2025-01-09,EWBB_W,Long,PRIMAIN.BO,28,19.01,111.23,111.23,NaN,,NaN,NaN,KRBPT,30.55,2025-01-09,NaN
2025-01-14,EW_BW,Long,PRIMEPRO.BO,37,33.3,270.27,270.27,NaN,,NaN,NaN,KRBPT,36.84,2025-01-14,NaN
2025-01-14,EW_BW,Long,PRIMIND.BO,164,124.2,25.13,25.13,NaN,,NaN,NaN,KRBPT,164.05,2025-01-14,NaN
2024-12-31,ATR_UC,Long,PROFINC.BO,4.99,0.98,249.38,249.38,NaN,,NaN,NaN,KRBPT,5.57,2024-12-31,NaN
2025-01-10,ATR_UC,Long,PROFINC.BO,5.57,0.98,217.86,217.86,NaN,,NaN,NaN,KRBPT,5.57,2025-01-10,NaN
2025-01-06,EW_UC,Long,PROMACT.BO,14,11.26,364.96,364.96,NaN,,NaN,NaN,KRBPT,12.41,2025-01-06,NaN
2025-01-13,EW_W,Long,PRSMJOHNSN.NS,162,149.62,80.78,80.78,NaN,,NaN,NaN,KRBPT,152.92,2025-01-13,NaN
2025-01-14,EW_DC,Long,PSB.NS,48,40.64,135.87,135.87,NaN,,NaN,NaN,KRBPT,48.09,2025-01-14,NaN
2025-01-07,ATR_UC,Long,PTCIL.BO,16914.9,10584.9,0.16,0.16,NaN,,NaN,NaN,KRBPT,17307.7,2025-01-07,NaN
2025-01-06,ATR_UC,Long,PTCIL.BO,15661.15,10584.9,0.2,0.2,NaN,,NaN,NaN,KRBPT,17307.7,2025-01-06,NaN
2025-01-03,ATRBB_UC,Long,PTCIL.BO,14435,10584.9,0.26,0.26,NaN,,NaN,NaN,KRBPT,17307.7,2025-01-03,NaN
2025-01-14,EW_DC,Long,RADIOCITY.NS,12,11.31,1449.28,1449.28,NaN,,NaN,NaN,KRBPT,12.23,2025-01-14,NaN
2025-01-10,EW_UC,Long,RADIXIND.BO,188,148.15,25.09,25.09,NaN,,NaN,NaN,KRBPT,182.9,2025-01-10,NaN
2024-12-20,ATREW_UC,Long,RAGHUSYN.BO,219,115.4,9.65,9.65,NaN,,NaN,NaN,KRBPT,140,2024-12-20,NaN
2025-01-09,ATR_UC,Long,RAINBOWF.BO,45.98,20.01,38.51,38.51,NaN,,NaN,NaN,KRBPT,53.18,2025-01-09,NaN
2025-01-13,ATR_UC,Long,RAINBOWF.BO,50.65,20.01,32.64,32.64,NaN,,NaN,NaN,KRBPT,53.18,2025-01-13,NaN
2025-01-02,EW_W,Long,RAJABAH.BO,5755,4942.1,1.23,1.23,NaN,,NaN,NaN,KRBPT,5624.5,2025-01-02,NaN
2025-01-14,BB_W,Long,RAJABAH.BO,5624.5,NaN,NaN,NaN,NaN,,NaN,NaN,KRBPT,5624.5,2025-01-14,NaN
2025-01-13,EW_BW,Long,RAJPUTANA.BO,42,38.32,271.74,271.74,NaN,,NaN,NaN,KRBPT,41.74,2025-01-13,NaN
2024-12-09,BB_UC,Long,RAJSPTR.BO,3.94,3.13,1234.57,1234.57,NaN,,NaN,NaN,KRBPT,4.13,2024-12-09,NaN
2024-12-11,BB_UC,Long,RAJTUBE.BO,48.47,30.55,55.8,55.8,NaN,,NaN,NaN,KRBPT,102,2024-12-11,NaN
2025-01-08,ATR_UC,Long,RAJTUBE.BO,97.66,30.55,14.9,14.9,NaN,,NaN,NaN,KRBPT,102,2025-01-08,NaN
2025-01-14,EW_DC,Long,RAMAPPR-B.BO,15,14.54,2173.91,2173.91,NaN,,NaN,NaN,KRBPT,15.26,2025-01-14,NaN
2024-12-30,ATR_DC,Long,RAMASIGNS.BO,2.78,2.21,1754.39,1754.39,NaN,,NaN,NaN,KRBPT,2.99,2024-12-30,NaN
2025-01-02,EWBBLR_W,Long,RAMGOPOLY.BO,6,4.81,840.34,840.34,NaN,,NaN,NaN,KRBPT,5.5,2025-01-02,NaN
2025-01-09,EW_UC,Long,RAMGOPOLY.BO,6,4.81,840.34,840.34,NaN,,NaN,NaN,KRBPT,5.5,2025-01-09,NaN
2025-01-14,EW_DC,Long,RAPICUT.BO,111,96.9,70.92,70.92,NaN,,NaN,NaN,KRBPT,110.95,2025-01-14,NaN
2025-01-07,EW_BW,Long,RASANDIK.BO,120,98.7,46.95,46.95,NaN,,NaN,NaN,KRBPT,118.65,2025-01-07,NaN
2025-01-14,EW_DC,Long,RASANDIK.BO,119,100.1,52.91,52.91,NaN,,NaN,NaN,KRBPT,118.65,2025-01-14,NaN
2025-01-07,EW_BW,Long,RASRESOR.BO,47,42.53,223.71,223.71,NaN,,NaN,NaN,KRBPT,48.02,2025-01-07,NaN
2024-12-30,ATR_BW,Long,RASSIREF.BO,23.8,18.66,194.55,194.55,NaN,,NaN,NaN,KRBPT,23,2024-12-30,NaN
2025-01-01,ATREWBB_DC,Long,RATHIBAR.BO,50,38,83.33,83.33,NaN,,NaN,NaN,KRBPT,44.98,2025-01-01,NaN
2025-01-07,ATREW_BW,Long,RCF.NS,181,147.8,30.12,30.12,NaN,,NaN,NaN,KRBPT,163.01,2025-01-07,NaN
2025-01-14,EW_W,Long,RECLTD.NS,476,443.65,30.91,30.91,NaN,,NaN,NaN,KRBPT,476.15,2025-01-14,NaN
2025-01-07,EW_W,Long,REDINGTON.NS,205,185,50,50,NaN,,NaN,NaN,KRBPT,201.78,2025-01-07,NaN
2025-01-09,BB_W,Long,RELICTEC.BO,22.7,12.07,94.07,94.07,NaN,,NaN,NaN,KRBPT,24.31,2025-01-09,NaN
2025-01-13,ATR_W,Long,RELICTEC.BO,23.16,12.07,90.17,90.17,NaN,,NaN,NaN,KRBPT,24.31,2025-01-13,NaN
2025-01-14,EW_BW,Long,REMIEDEL.BO,99,90.5,117.65,117.65,NaN,,NaN,NaN,KRBPT,99.2,2025-01-14,NaN
2024-12-24,EW_W,Long,REPRO.NS,591,471.55,8.37,8.37,NaN,,NaN,NaN,KRBPT,510.1,2024-12-24,NaN
2025-01-10,ATREWBB_DC,Long,RGL.NS,180,162.26,56.37,56.37,NaN,,NaN,NaN,KRBPT,184.69,2025-01-10,NaN
2024-12-26,EW_UC,Long,RISHDIGA.BO,41,33.2,128.21,128.21,NaN,,NaN,NaN,KRBPT,40.05,2024-12-27,NaN
2025-01-01,EW_UC,Long,RISHDIGA.BO,42,33.2,113.64,113.64,NaN,,NaN,NaN,KRBPT,40.05,2025-01-01,NaN
2024-12-09,EWBB_DC,Long,RISHDIGA.BO,39,33.2,172.41,172.41,NaN,,NaN,NaN,KRBPT,40.05,2024-12-09,NaN
2025-01-08,BB_DC,Long,RJSHAH.BO,546,NaN,NaN,NaN,NaN,,NaN,NaN,KRBPT,525.4,2025-01-08,NaN
2025-01-10,ATRBBLR_DC,Long,RKFORGE.NS,957.1,881,13.14,13.14,NaN,,NaN,NaN,KRBPT,938.7,2025-01-10,NaN
2025-01-14,ATREW_UC,Long,ROHLTD.NS,358,325.15,30.44,30.44,NaN,,NaN,NaN,KRBPT,358.2,2025-01-14,NaN
2025-01-14,ATR_DC,Long,ROSELABS.BO,32.51,30.76,571.43,571.43,NaN,,NaN,NaN,KRBPT,32.51,2025-01-14,NaN
2025-01-08,EW_UC,Long,ROSSARI.NS,808,762.1,21.79,21.79,NaN,,NaN,NaN,KRBPT,831.9,2025-01-08,NaN
2025-01-14,EW_DC,Long,RPOWER.NS,39,36.49,398.41,398.41,NaN,,NaN,NaN,KRBPT,38.88,2025-01-14,NaN
2025-01-01,EW_UC,Long,RTFL.BO,86,60.33,38.96,38.96,NaN,,NaN,NaN,KRBPT,84,2025-01-01,NaN
2025-01-10,ATREW_UC,Long,SAICAPI.BO,265,239.75,39.6,39.6,NaN,,NaN,NaN,KRBPT,292.05,2025-01-10,NaN
2025-01-14,EW_W,Long,SALASAR.NS,13,11.65,740.74,740.74,NaN,,NaN,NaN,KRBPT,12.92,2025-01-14,NaN
2025-01-14,EW_DC,Long,SALSTEEL.NS,21,19.01,502.51,502.51,NaN,,NaN,NaN,KRBPT,21.13,2025-01-14,NaN
2025-01-14,EW_UC,Long,SAMINDUS.BO,65,59.15,170.94,170.94,NaN,,NaN,NaN,KRBPT,65.25,2025-01-14,NaN
2025-01-14,EW_DC,Long,SAMPRE.BO,54,51.8,454.55,454.55,NaN,,NaN,NaN,KRBPT,54.35,2025-01-14,NaN
2025-01-14,BB_W,Long,SAMYAKINT.BO,41.18,35.99,192.68,192.68,NaN,,NaN,NaN,KRBPT,41.18,2025-01-14,NaN
2025-01-10,EW_W,Long,SAMYAKINT.BO,44,38.48,181.16,181.16,NaN,,NaN,NaN,KRBPT,41.18,2025-01-10,NaN
2025-01-14,EW_DC,Long,SANCTRN.BO,765,719.3,21.88,21.88,NaN,,NaN,NaN,KRBPT,764.95,2025-01-14,NaN
2025-01-07,BB_W,Long,SANCTRN.BO,818,719.3,10.13,10.13,NaN,,NaN,NaN,KRBPT,764.95,2025-01-07,NaN
2025-01-14,EW_BW,Long,SANDUMA.BO,387,364.55,44.54,44.54,NaN,,NaN,NaN,KRBPT,387.1,2025-01-14,NaN
2025-01-07,ATREW_UC,Long,SANTETX.BO,173,150.05,43.57,43.57,NaN,,NaN,NaN,KRBPT,154.05,2025-01-07,NaN
2025-01-01,ATR_DC,Long,SAPL.BO,1950,1805,6.9,6.9,NaN,,NaN,NaN,KRBPT,1899.35,2025-01-01,NaN
2025-01-14,EWBB_DC,Long,SAPPL.BO,210,192.6,57.47,57.47,NaN,,NaN,NaN,KRBPT,209.7,2025-01-14,NaN
2025-01-14,EW_BW,Long,SARTHAKIND.BO,30,26.53,288.18,288.18,NaN,,NaN,NaN,KRBPT,29.7,2025-01-14,NaN
2025-01-14,EW_UC,Long,SARVESHWAR.NS,8,7.69,3225.81,3225.81,NaN,,NaN,NaN,KRBPT,8.26,2025-01-14,NaN
2025-01-07,EW_BW,Long,SARVOTTAM.BO,27,24.3,370.37,370.37,NaN,,NaN,NaN,KRBPT,25.78,2025-01-07,NaN
2025-01-14,EWBB_DC,Long,SAUMYA.BO,268,254.8,75.76,75.76,NaN,,NaN,NaN,KRBPT,268.4,2025-01-14,NaN
2025-01-13,EW_BW,Long,SAVFI.BO,21,18.21,358.42,358.42,NaN,,NaN,NaN,KRBPT,21.18,2025-01-13,NaN
2025-01-14,EW_DC,Long,SAWABUSI.BO,1,0.56,2272.73,2272.73,NaN,,NaN,NaN,KRBPT,0.69,2025-01-14,NaN
2025-01-03,ATREW_UC,Long,SAYAJIIND.BO,352,163.1,5.29,5.29,NaN,,NaN,NaN,KRBPT,409.5,2025-01-03,NaN
2025-01-09,ATR_UC,Long,SAYAJIIND.BO,405.7,163.1,4.12,4.12,NaN,,NaN,NaN,KRBPT,409.5,2025-01-09,NaN
2025-01-08,ATR_UC,Long,SAYAJIIND.BO,386.4,163.1,4.48,4.48,NaN,,NaN,NaN,KRBPT,409.5,2025-01-08,NaN
2025-01-07,BB_UC,Long,SAYAJIIND.BO,368,163.1,4.88,4.88,NaN,,NaN,NaN,KRBPT,409.5,2025-01-07,NaN
2025-01-03,BB_DC,Long,SBICARD.NS,723.55,663.05,16.53,16.53,NaN,,NaN,NaN,KRBPT,734.7,2025-01-03,NaN
2025-01-14,ATR_BW,Long,SBICARD.NS,734.7,663.05,13.96,13.96,NaN,,NaN,NaN,KRBPT,734.7,2025-01-14,NaN
2025-01-07,ATR_UC,Long,SDBL.NS,117.65,95.78,45.72,45.72,NaN,,NaN,NaN,KRBPT,108.21,2025-01-07,NaN
2025-01-14,EW_W,Long,SEATV.BO,8,7.36,1562.5,1562.5,NaN,,NaN,NaN,KRBPT,8.07,2025-01-14,NaN
2025-01-08,EW_W,Long,SECMARK.BO,115,94,47.62,47.62,NaN,,NaN,NaN,KRBPT,108.8,2025-01-08,NaN
2025-01-14,BB_W,Long,SECMARK.BO,108.8,102,147.06,147.06,NaN,,NaN,NaN,KRBPT,108.8,2025-01-14,NaN
2025-01-14,EW_DC,Long,SEQUENT.NS,179,168.79,97.94,97.94,NaN,,NaN,NaN,KRBPT,178.89,2025-01-14,NaN
2025-01-09,BB_W,Long,SETCO.NS,20.37,9.36,90.83,90.83,NaN,,NaN,NaN,KRBPT,20,2025-01-09,NaN
2025-01-03,EW_W,Long,SETCO.NS,19,9.36,103.73,103.73,NaN,,NaN,NaN,KRBPT,20,2025-01-03,NaN
2025-01-14,EW_DC,Long,SEVENHILL.BO,1,0.98,50000,50000,NaN,,NaN,NaN,KRBPT,1.05,2025-01-14,NaN
2025-01-07,ATREW_BW,Long,SFL.NS,1030,774.05,3.91,3.91,NaN,,NaN,NaN,KRBPT,939.2,2025-01-07,NaN
2025-01-14,BB_DC,Long,SGNTE.BO,0.73,0.67,16666.67,16666.67,NaN,,NaN,NaN,KRBPT,0.73,2025-01-14,NaN
2025-01-08,BB_DC,Long,SGRL.BO,665.45,617.2,20.73,20.73,NaN,,NaN,NaN,KRBPT,713.95,2025-01-08,NaN
2024-12-09,BB_UC,Long,SHALPAINTS.NS,118.64,97,46.21,46.21,NaN,,NaN,NaN,KRBPT,128.85,2024-12-09,NaN
2025-01-10,BB_W,Long,SHALPAINTS.NS,130.24,97,30.08,30.08,NaN,,NaN,NaN,KRBPT,128.85,2025-01-10,NaN
2025-01-14,EW_DC,Long,SHANKARA.NS,626,580.1,21.79,21.79,NaN,,NaN,NaN,KRBPT,625.6,2025-01-14,NaN
2025-01-14,EW_BW,Long,SHANTI.NS,17,14.33,374.53,374.53,NaN,,NaN,NaN,KRBPT,17.08,2025-01-14,NaN
2024-12-30,EWBB_DC,Long,SHASHIJIT.BO,3,2.4,1666.67,1666.67,NaN,,NaN,NaN,KRBPT,3.45,2024-12-30,NaN
2025-01-13,EW_BW,Long,SHESHAINDS.BO,14,12.61,719.42,719.42,NaN,,NaN,NaN,KRBPT,14.21,2025-01-13,NaN
2025-01-14,EW_DC,Long,SHILPAMED.NS,779,724,18.18,18.18,NaN,,NaN,NaN,KRBPT,779.1,2025-01-14,NaN
2025-01-08,EWBB_W,Long,SHOPERSTOP.NS,630,575,18.18,18.18,NaN,,NaN,NaN,KRBPT,620.2,2025-01-08,NaN
2025-01-09,EW_W,Long,SHRDAIS.BO,299,265.6,29.94,29.94,NaN,,NaN,NaN,KRBPT,291.4,2025-01-09,NaN
2025-01-14,EW_BW,Long,SHREEPUSHK.NS,308,283,40,40,NaN,,NaN,NaN,KRBPT,307.85,2025-01-14,NaN
2024-12-31,EW_UC,Long,SHRICON.BO,190,172.1,55.87,55.87,NaN,,NaN,NaN,KRBPT,184.2,2024-12-31,NaN
2025-01-10,ATR_W,Long,SHUKRAPHAR.BO,184.45,57.52,7.88,7.88,NaN,,NaN,NaN,KRBPT,191.85,2025-01-10,NaN
2024-12-13,EW_W,Long,SHUKRAPHAR.BO,73,57.52,64.6,64.6,NaN,,NaN,NaN,KRBPT,191.85,2024-12-13,NaN
