Ticker,Date/Time,Close,SL,Mega Buy by Larger Wave ,Mega Sellby Larger Wave,Short_SL,Call,Status
COALINDIA.NS,2024-09-27,472,410.8,,514.61,517.85,Short,Close
COARO.BO,2024-10-17,34,32.75,,36.09,36.09,Short,Close
COASTCORP.BO,2024-10-16,243,247.35,,276.03,277.7,Short,Close
COCHINM.BO,2024-10-10,305,239.0,,328.65,331.0,Short,Close
COCHINSHIP.NS,2024-10-10,1454,1860.0,,1703.52,1724.7,Short,Close
COCHMAL.BO,2024-09-17,159,111.5,,243.14,245.85,Short,Close
COCKERILL.BO,2024-10-16,5399,5008.3,,5925.26,6100.0,Short,Close
COFFEEDAY.BO,2024-09-25,32,47.0,,39.51,39.95,Short,Close
COFORGE.NS,2024-10-15,6755,4287.25,,7547.75,7585.0,Short,Close
COLINZ.BO,2024-10-18,55,51.8,56.2,,56.83,Long,Open
COLPAL.NS,2024-10-03,3356,2625.0,,3845.49,3890.0,Short,Close
COMCL.BO,2024-09-12,31,21.18,,36.61,36.89,Short,Close
COMFINCAP.BO,2024-10-11,10,7.8,,11.33,12.4,Short,Close
COMFINTE.BO,2024-09-16,11,9.28,,15.45,15.59,Short,Close
COMPEAU.BO,2024-09-10,519,422.0,,629.36,637.9,Short,Close
COMPINFO.NS,2024-10-11,3,2.74,,3.48,3.48,Short,Close
COMPUSOFT.NS,2024-10-16,29,26.5,,32.54,32.98,Short,Close
